AA051,44.248742,77.378789
PR618,44.248839,12.697819
16GEN,44.249181,8.801944
IMEBA,44.249444,-79.054444
MNW01,44.249569,43.032697
VIXAG,44.249636,-78.256639
MM014,44.249639,43.296083
ERGUL,44.249722,3.448889
EB450,44.249778,143.158856
PACFC,44.25,-128
ADEVA,44.25,3.261667
CHANY,44.250247,-74.59815
HURPO,44.251472,-103.466781
PR419,44.251647,12.432181
R336J,44.251667,15.283611
OCIVY,44.251989,-95.031358
UTIDI,44.252786,26.233869
ATREL,44.253056,40.945278
PE476,44.253417,11.448361
CFBVX,44.253806,-121.033867
UCIBA,44.254164,-121.161869
MO404,44.254944,4.624194
SOVOC,44.25505,-122.928653
EKICA,44.255183,-70.635158
X345,44.255192,12.341517
SHOOD,44.255478,-88.213842
GURRO,44.255642,-94.347883
LOYCE,44.255669,-121.468503
LUNTT,44.255833,-105.097778
FLNGJ,44.255928,-113.43925
FOL07,44.256478,11.930864
ALNAR,44.256706,-76.605528
FOBUX,44.256872,-73.107592
11ORG,44.256986,4.670625
JUXAS,44.257453,-123.034194
CEMIB,44.257811,-72.510747
CUGUG,44.257858,-90.796317
CER04,44.258022,12.211675
CEV07,44.258039,12.211631
DOKTR,44.258078,-92.922478
VIKBI,44.258611,24.655833
CFBFB,44.258881,-121.278831
R200R,44.258897,11.133836
ALACE,44.259336,-72.412131
87ORG,44.259464,4.753214
LUCEG,44.259683,-70.509192
ZURPA,44.259739,-96.703772
FARVA,44.259864,-98.006333
MNW23,44.259875,43.009106
NEPCO,44.260022,-89.88855
MINPO,44.260278,78.272222
WHAME,44.260283,-68.484217
MM012,44.260389,43.009028
FI12,44.260458,11.890336
MEGEK,44.261242,-79.795147
MNW25,44.26175,43.004992
BGOSH,44.262047,-89.434156
WILRD,44.262114,-75.7842
GUGNE,44.262378,-68.120225
CRANY,44.262678,-108.407631
LENOL,44.263278,-76.162794
UHVEF,44.263564,-73.958539
R299H,44.2643,11.910311
CEV08,44.264622,12.190983
IF17,44.265217,-87.716211
OBURE,44.266433,-105.520914
TUVUY,44.2666,-90.723536
WW651,44.266944,88.353056
R139L,44.267303,9.254747
JANUP,44.267492,-85.975761
CFBFC,44.267544,-121.27465
MM030,44.267639,42.740028
TISIE,44.267817,-88.813008
UBTIS,44.267817,-76.510972
ZD708,44.267861,15.357472
HALGI,44.267936,-85.997978
OGALO,44.267944,2.723361
CUSVA,44.268128,-120.852169
R069K,44.268206,12.597289
MJ403,44.268222,8.702194
RABEE,44.268775,-87.735894
LOLDA,44.269078,-81.055361
AVSAM,44.269192,-78.624564
RIMED,44.269444,11.9025
GOXIN,44.269722,11.564444
KUTON,44.269722,38.315
JIXMO,44.269806,-85.728508
VOJVI,44.269839,-83.703625
ZUBOM,44.270008,-88.262608
X245,44.270103,2.099294
JEMUV,44.2702,-72.161767
IMV27,44.270258,143.456756
XATEL,44.270278,5.178611
GEKBA,44.270278,7.778889
EB254,44.270608,143.455628
LEBIC,44.270639,-95.904653
ODBAK,44.270639,-77.3304
HASIG,44.270656,-86.1371
JINCO,44.270717,-93.206422
JEPOT,44.270769,-86.142864
DERYK,44.270917,-105.52205
MM017,44.271,43.4895
MJ409,44.271083,9.46075
FIXEV,44.271083,-120.960292
PROUT,44.271306,-70.270889
GIRLE,44.271344,-89.876925
JAMRI,44.271364,-123.707733
CUPSA,44.271683,-86.192097
FATEV,44.271789,-86.197894
NAXGE,44.271886,-68.8099
BEMOR,44.271944,135.029444
CACNO,44.272058,-86.229558
ZETLI,44.272486,-121.105561
NISCO,44.272658,-88.249214
MM020,44.272694,42.981389
SENNA,44.272833,-88.133228
MYZKA,44.272892,-88.017242
KARAS,44.273022,-104.313789
URPAL,44.273439,-76.514006
OLMIS,44.273611,136.219444
HODNO,44.273644,-88.565142
URLIM,44.273683,-78.121567
ORG99,44.274172,4.733878
KUMLY,44.274389,-88.331956
PIYID,44.274492,-117.392003
IMATE,44.274517,-86.351636
ZD503,44.274667,15.120417
DESOK,44.274722,77.9225
ZUDIL,44.274764,-94.468019
NOMLE,44.275214,-103.063822
ORTEP,44.275278,137.041111
PE608,44.275619,11.486053
NOBRU,44.275667,14.891361
TIBUC,44.275797,-96.549342
HORDU,44.276433,-88.364331
USOYU,44.276733,-85.128192
GOSDE,44.276811,-86.490789
R221M,44.276817,2.2429
ARUBE,44.277142,-121.094153
JOSAM,44.277306,-88.378197
UPEFI,44.277314,-120.874942
WW544,44.2775,87.557222
VAVIX,44.277778,-0.694083
OSTAL,44.277917,26.772883
ANIZI,44.277919,-69.9011
ODARE,44.278589,-68.362119
MM027,44.278611,43.233694
CEV10,44.279347,12.14865
OPDIE,44.279458,-74.004003
R069M,44.2796,12.640892
VIIKS,44.279722,-87.127222
PR428,44.279917,12.574561
EBUHE,44.280136,-93.827089
WEMUG,44.280186,-89.878478
WW661,44.281389,88.228889
JABOS,44.281503,-109.560461
JEXEN,44.281628,-70.676928
ZD852,44.281806,15.304417
IREYU,44.281814,-72.046906
N6,44.281944,15.3475
DACCI,44.281953,-69.772972
BS272,44.282278,-0.937139
ROLAF,44.282375,-69.865664
TABSE,44.282908,-121.53165
KIXAX,44.282936,-81.817956
BS274,44.283167,-1.006722
FOL10,44.283308,11.872144
RIVAP,44.283333,9.348889
R072V,44.283439,12.562214
WABAM,44.283467,-100.113014
CE105,44.283697,12.138719
HHAMR,44.284347,-93.214386
FOVAK,44.284367,-117.068356
PIRPL,44.284492,-87.774992
BS270,44.284694,-1.122417
FLANA,44.285442,-88.379311
OKTAV,44.285556,10.893889
ZELED,44.285669,-90.563369
HAPEV,44.285822,-84.688806
IF16R,44.286086,-123.221339
ELDET,44.286111,23.755833
UDLUS,44.286172,-78.563256
SMRDK,44.2862,-121.556522
APREF,44.286244,-95.084528
KEB32,44.286328,17.894231
PE614,44.286383,11.225561
NOPOT,44.2875,-77.5475
MM036,44.287528,43.475583
WAHNZ,44.287669,-111.225764
ROLOL,44.287778,0.358056
JOPOM,44.287794,-93.124264
NUNVE,44.288592,-93.642658
NEOKE,44.288689,-93.193861
TITPE,44.289106,-93.226342
RAKAE,44.289281,-93.240261
MM005,44.289361,42.9445
R112Q,44.289397,-97.976597
ECLOZ,44.289722,8.590278
WUSIV,44.289747,-121.004494
R216O,44.289878,129.409114
NIFLI,44.289886,-120.734256
ZETBU,44.290058,-121.062489
TOBBO,44.290589,-93.356267
WANUX,44.2917,-72.631631
WINLA,44.292106,-73.20185
RDE11,44.292194,2.681778
IMV07,44.292372,143.422033
ZOBOR,44.292428,-83.556444
TUCNY,44.292575,-88.496394
R110S,44.292667,9.229364
JANAS,44.292675,-124.087292
TIGLO,44.292778,9.386667
RIFTS,44.293019,-72.726403
13FOL,44.293192,11.799872
INGRD,44.293264,-74.297661
KADCE,44.293311,-71.932
LUNAT,44.293333,33.52
HIRIM,44.29335,-69.653219
DASRO,44.2936,-78.008922
25ORG,44.293781,4.327953
BAGTE,44.293967,-72.462331
HIVOL,44.294158,-105.527942
WKE69,44.294258,142.220639
EB256,44.294297,143.183333
INJUX,44.294425,-106.652114
LELTI,44.294444,23.425556
BOVOD,44.294528,-77.229128
R246,44.294678,2.194303
WW671,44.294722,88.105833
FOMLU,44.294819,-68.589781
CFPGB,44.295014,-120.913819
MM026,44.295028,42.931806
NARAK,44.295278,1.748889
WESAP,44.295733,-99.976156
CICAY,44.296081,-95.726803
RUUSH,44.296111,-102.831217
R219O,44.296219,129.394575
HARPI,44.296275,-93.906953
BRULE,44.296289,-100.192689
KRSPY,44.296422,-90.360208
CR412,44.296472,2.490028
ELSOM,44.296547,-76.609494
BEKLU,44.296667,26.125
LACOU,44.296778,0.904389
TABLI,44.296825,-80.745275
KAPEP,44.296875,-76.609528
KEBDE,44.296875,-109.519022
CEYTA,44.296942,-117.164594
COPSI,44.296944,0.165278
CESUK,44.297,-121.316289
LAGGS,44.297125,-74.228942
OLOVO,44.297261,-76.609561
ASICU,44.297397,-120.924786
GILYE,44.297436,-105.528775
CR212,44.29775,2.488139
GITIM,44.297778,66.427778
JIGAX,44.297789,-108.140806
EENIE,44.297811,-121.6458
ZOGLO,44.298203,-88.635019
BS259,44.298603,25.622317
LHALL,44.298628,-89.671981
AUGER,44.298767,-90.134825
R102,44.298919,9.428769
IMO14,44.299361,4.708333
AGACE,44.299372,-87.887061
UZVEZ,44.299508,18.203936
ENOBA,44.299722,8.306389
TULBE,44.299889,-123.968108
GACHA,44.300325,-85.371236
TRTTL,44.300397,-104.739456
LEAFY,44.300869,-73.548564
NIDUQ,44.300994,-72.876733
ZOPEK,44.301144,-124.123225
YULHU,44.301156,18.544381
NISUT,44.301667,33.693611
RITMU,44.301667,72.600833
BAVEY,44.301939,-72.040439
V1,44.301944,15.084167
CEV13,44.301994,12.0866
R221K,44.302328,2.274739
BIMDO,44.3025,67.526389
ZOLIK,44.302667,-93.265108
IRADE,44.302822,-70.430439
YATUC,44.302856,-83.488047
ZEVAD,44.3032,-121.260344
NEROE,44.303428,-87.482469
ELTIB,44.303611,16.816389
FV15,44.303975,-93.991386
MD653,44.304444,129.418889
DIKGO,44.304719,-93.972019
RARBE,44.3049,-121.026025
DERAY,44.304906,-123.324833
R085L,44.304936,-85.979731
R132T,44.304986,11.624581
TIPNI,44.305,11.218056
PE474,44.305278,11.298694
R200O,44.305322,11.159686
MJ413,44.305578,9.478242
JORIB,44.3056,-94.346306
JEKUG,44.306233,-109.761992
EPSEP,44.306528,-77.392381
LELTE,44.306686,-124.216092
JEDUM,44.306775,-68.583461
IBGOS,44.307161,24.990736
NOKKE,44.307394,-94.415892
CC613,44.307972,125.9765
CATUX,44.308217,-94.448364
ALFOR,44.308258,-123.151994
RETDO,44.308264,-121.017789
RINKE,44.308567,-94.462283
WW681,44.308889,87.982222
KOSRE,44.309197,-70.4995
18GSE,44.30925,9.247583
WHOOP,44.309758,-83.81985
MM019,44.309833,43.157611
YUGYY,44.309906,-92.5327
LAROM,44.31,31.443333
FOL13,44.310111,11.813372
VERNN,44.310711,-121.011781
NIFER,44.311078,-103.141778
OSGOX,44.311306,4.649056
TOSME,44.311328,-94.578278
SES19,44.311333,9.239528
PE388,44.311361,11.615833
BALEY,44.311658,-95.045008
ANASA,44.311944,22.555278
KACHU,44.311997,-89.859886
BUSKS,44.312106,-70.595453
X350,44.312244,12.558489
CALMS,44.312381,-91.472017
JERRO,44.312642,-85.304183
SQUAW,44.312842,-99.013953
PAYIL,44.313033,-108.026714
WAFLE,44.314125,-88.087742
SILDE,44.314419,-72.713025
FN12,44.314419,42.889122
WITED,44.3147,-75.618386
NICIG,44.314706,-106.638714
FCR31,44.314917,2.642778
CC567,44.315056,125.968083
RDE85,44.315083,2.6425
CRV11,44.315125,23.667439
KISEP,44.315278,-79.941389
85RDE,44.315333,2.642083
IJHEV,44.315344,-72.928142
CEV15,44.315692,12.044225
CRV79,44.316083,23.740083
VUCUV,44.316225,-121.278372
ERIYO,44.316294,-68.913361
BOA19,44.316611,11.607947
MM032,44.316667,42.863806
HEBAL,44.316739,-70.568342
BESIR,44.316944,78.205556
GSE19,44.317514,9.275806
TUMOP,44.317667,26.297142
X26,44.318333,129.048333
TROLL,44.318464,-92.080806
ICV1,44.318611,23.923583
MD402,44.318611,129.048889
IRABE,44.318614,-74.1552
FOMBO,44.31865,-121.200003
45TOU,44.318753,1.855394
NICQE,44.318764,-108.788769
ICV3,44.319161,23.969175
HALUV,44.31955,-87.729386
X110,44.319689,9.424031
TABNE,44.319833,-88.256525
JABOT,44.319869,-121.041222
WWEGA,44.319983,-88.732411
FAF27,44.320028,24.037861
MILTO,44.320378,-90.650219
TAKBE,44.320547,-109.452742
R216M,44.320606,129.429881
WOXOM,44.320806,-96.860147
BANKY,44.321192,-89.583397
IF27,44.321197,24.136228
MVE01,44.321206,143.388303
KENLU,44.321389,-79.214722
KALMO,44.321667,9.594167
R099,44.321781,9.436692
ALOKY,44.322203,-72.698686
ZD951,44.322278,15.092833
ZULBU,44.322294,-71.845847
GSE18,44.322306,9.253583
NAKIS,44.322583,4.098083
33LJB,44.32285,125.884736
CRV16,44.322917,24.294167
CANAM,44.323128,-121.185786
MILAE,44.323981,-84.453703
RUVHE,44.323994,-121.047567
ESIRI,44.324444,21.462778
YIGUS,44.324531,-121.031981
SENLU,44.325,-77.573056
HONIB,44.325064,-72.915333
ALIRA,44.325336,-77.18505
13MDJ,44.325406,129.417003
ELLAA,44.325511,-74.266397
OSVIX,44.325639,21.245667
ZOKRA,44.325719,-91.249164
DITSU,44.326111,74.648611
BOPMY,44.326211,-95.617986
FOMUR,44.326219,-68.915058
MABHU,44.326244,-93.312572
DORAV,44.326389,8.852222
FNDRY,44.326583,-88.878075
AKUKY,44.326667,-119.477703
CABKU,44.326719,-100.474089
HATNI,44.326797,-103.331419
XENIT,44.326944,20.8125
IHFIJ,44.327103,-89.762353
CAVOR,44.327197,-98.125522
PILIY,44.327581,-95.417408
CFBVW,44.327886,-121.092394
CFBVV,44.327886,-121.0924
R299O,44.327961,11.774161
ZIXUN,44.328042,-104.598992
PUTUD,44.328308,-76.397192
KUCEV,44.328475,-68.520717
RDE07,44.328706,2.612681
JINOG,44.328764,-71.856472
DELOG,44.328889,-3.9875
JOGEN,44.328889,-121.651111
PAPRE,44.329547,-96.882594
MM029,44.329722,42.854611
UBTIV,44.329747,-78.685728
CEV17,44.330131,12.002381
CAMPY,44.330131,-87.731997
OKUMO,44.330569,-78.688044
EB210,44.330861,143.530306
IDIPE,44.330953,-105.537283
IF36,44.331619,-88.133467
COFMO,44.331756,-120.959967
WARIS,44.332211,-103.202889
CR204,44.332639,2.7965
ALAKO,44.332778,73.984167
VARAP,44.332778,9.183056
SIBAN,44.333056,38.965
ZUDMI,44.333136,-120.4697
EB451,44.333456,143.226708
TIDKE,44.333978,-91.960286
BARMO,44.334167,9.531667
VARMI,44.334167,87.684722
MM004,44.334333,42.8445
MAHCA,44.334369,-72.520933
MJ501,44.334389,9.233778
BE406,44.334389,20.499556
BLUNN,44.334394,-89.564772
AMYOK,44.334567,-99.982361
R143O,44.334592,11.495406
TICKY,44.334969,-123.614428
EBRF1,44.335092,143.289875
GWIZZ,44.335456,-89.081572
BS072,44.335544,25.797447
TSE,44.335556,18.948056
ASUPE,44.335561,-95.736119
CC410,44.335639,1.504917
PE613,44.336297,11.021686
R354,44.336325,0.818217
EB455,44.337083,143.352542
ADFIN,44.337186,-73.319772
PIRTE,44.3377,-75.729967
CIDRE,44.337775,-93.122197
ZUSPO,44.338019,-100.240283
HUDIS,44.338386,-97.920108
JAVAM,44.338411,-87.58035
CUTTS,44.339,-89.165372
AMLON,44.339167,12.876389
R104S,44.339233,9.507608
VIBRU,44.33925,-76.022211
OMPEE,44.3395,-72.748333
JOPIP,44.339508,-87.571603
CEDPA,44.339822,-83.644131
MINTU,44.339972,14.695694
ETEDA,44.34,76.535
P458,44.34,85.23
LAPOS,44.34,-0.86
PE473,44.34,11.519278
USEZO,44.340764,-68.910861
MO403,44.340861,4.607694
VIGMA,44.340875,-66.643511
GOHAR,44.341172,-103.306497
ZMBRO,44.341661,-92.4485
14GSE,44.341889,9.164797
KEGSI,44.342589,-80.922728
R053L,44.342675,43.302958
EYITI,44.342678,-88.744642
ARALE,44.342753,-88.762242
HOSTR,44.342833,-100.559739
RNNDY,44.343325,-74.481117
ICK04,44.343333,28.485889
SEEPS,44.343339,-96.481356
CURLU,44.343839,-95.849186
CAGOG,44.344475,-120.928686
KICKS,44.344722,-80.463889
R096,44.344911,9.442939
XOBRY,44.345094,-89.845983
ASUVE,44.345103,-103.282614
CND36,44.34525,28.486611
EB454,44.345419,143.343164
PE442,44.345472,11.182194
FARAM,44.346322,-70.656561
BRUNR,44.346344,-89.343564
TEVRO,44.346411,25.502036
ADROX,44.346639,-8.814444
HUTKI,44.346778,-120.923019
ILIVO,44.346917,-81.050325
ELIKE,44.347053,-92.6071
ZAXOL,44.347475,-72.6736
KBULL,44.347653,-90.426925
CEDUX,44.347675,-71.991211
PETAS,44.348056,11.563056
ZUVUS,44.348367,-70.823394
R319O,44.348461,-103.291622
R067M,44.348539,28.767089
HIBAG,44.349033,-68.457211
XOVMU,44.349114,-78.740331
KOLIS,44.349167,0.761389
NUCLR,44.349306,-95.815117
DUKDE,44.349381,-68.919022
WIMBO,44.349672,-103.327833
IF12,44.349786,42.810103
LOKDA,44.3498,-79.730458
OLENA,44.35,36.628333
IKIBY,44.350031,-93.721083
ZAVLI,44.350161,-102.579458
CHARG,44.350558,-93.3533
SEMOE,44.350631,-88.456697
R277,44.350717,23.671264
BEENN,44.350831,-75.803825
MJ812,44.351019,8.612997
DEBTU,44.3511,-81.177942
HOVOB,44.351392,-71.893678
HAPMU,44.351664,-96.939469
R201L,44.351683,11.185753
GSE12,44.35175,9.120389
JOKDO,44.351978,-69.706897
FV12,44.352383,42.801411
R056V,44.352731,-120.812267
DAROJ,44.352778,19.102222
SHAWE,44.352919,-69.82155
13TZU,44.353144,18.475294
TEVUY,44.353183,-85.174389
EB453,44.354106,143.336256
10GSE,44.354139,9.072667
RUKIN,44.354167,45.214722
MMASN,44.354228,-121.260017
EB452,44.354414,143.243739
CHRLZ,44.354519,-96.946822
YUMIE,44.354528,-119.034639
EXTRO,44.354586,-78.149403
PEYSI,44.354914,-69.810872
BS776,44.354928,26.308886
UDNOX,44.354986,-78.068775
PUGRE,44.355408,-74.294494
CORAE,44.355575,-94.343022
LIDOW,44.355892,-71.859703
TABUU,44.355989,-68.423367
SES11,44.356194,9.064583
TERNR,44.356475,-98.8632
R329K,44.356561,11.950347
DITEK,44.356667,48.123611
BIOTA,44.356667,76.706667
XOPRA,44.356731,-65.854831
FISTU,44.356756,-84.960094
SOSCO,44.356797,-105.545703
LUKAV,44.357306,15.007417
ZAKUX,44.357378,-69.824706
KILBY,44.357408,-88.437842
ZARMO,44.357506,-94.532517
SHUZE,44.357558,-92.840703
CETAK,44.358144,-73.227167
URHAZ,44.358978,-121.134778
HOVEL,44.359078,-117.192011
IBEME,44.359369,-84.798831
DMGEZ,44.359486,-95.190744
WIGTU,44.359619,-72.990592
R324O,44.359619,-103.265356
EHIKO,44.359947,-72.971289
MIVOK,44.360053,-77.589056
OEGLE,44.360617,-97.095169
TIKOP,44.360803,-78.511606
IVVIB,44.360958,-121.219219
TIYOK,44.361006,-95.894767
ELJUM,44.361253,-71.718289
CR410,44.361278,2.563028
TINPU,44.361389,28.171111
GSE10,44.361472,9.075972
R194N,44.361667,37.901667
UJWUF,44.361689,-72.975594
EBRF2,44.362019,143.383719
40RDE,44.362044,2.561772
HILOT,44.362269,-84.600578
JMMIE,44.362439,-74.344314
RDE04,44.362456,2.561108
R180M,44.362661,37.976008
LEPAC,44.362783,-94.139303
BE318,44.362806,20.798694
USPAW,44.362906,-96.913647
R067P,44.362969,28.833814
R181M,44.363097,37.971111
R132O,44.363186,11.541483
DUMMP,44.363231,-121.129708
COVLA,44.363269,-84.526261
PAYIK,44.363319,-71.662508
X100,44.363839,9.4443
KOCYE,44.364028,-104.729011
ZIVLO,44.364056,-95.205667
JURDY,44.364258,-121.397697
PEMOK,44.364692,24.348464
NONUE,44.364708,-71.977606
GOTAM,44.364722,39.8
DAHRL,44.364867,-93.366875
R053O,44.365044,43.357378
HESER,44.365269,-84.365053
IBS27,44.365583,-0.934972
SLAGS,44.365922,-72.735253
HABRO,44.365944,141.758547
IGEFY,44.366014,-68.685
ODREF,44.366086,-100.419058
R178L,44.366331,37.986992
MJ502,44.366361,9.072889
MOLIK,44.366389,39.448333
RULAB,44.366389,38.408333
FBS27,44.3665,-1.004667
OP889,44.36655,26.365614
R177L,44.366667,37.991667
BG321,44.366794,20.710406
BOTTL,44.366947,-121.472633
ODKIL,44.367169,-79.054933
MM021,44.36725,43.030167
X008,44.367308,37.940817
GNV13,44.367508,37.938339
LETPY,44.367536,-94.947278
ECAVO,44.367733,-71.942236
MBS27,44.368025,-1.120367
SHERZ,44.368028,-106.706556
MM023,44.368028,43.511528
OQWIK,44.368106,-103.266136
DE09,44.368114,-1.127336
MM007,44.368222,43.047167
JIDUT,44.368247,-121.069797
BS27Z,44.368278,-1.140556
IPKIS,44.368333,14.300833
R181L,44.368333,37.971667
R183L,44.368681,37.962033
NUPIE,44.368689,-100.556325
13GNV,44.369136,37.930308
ADNET,44.369167,39.84
R299T,44.369214,11.673142
SISGU,44.369414,25.464628
WENKA,44.369431,-123.313886
R174,44.37,38.005
R161,44.37,38.07
CHHAD,44.370097,-74.289144
ZEDRI,44.370203,-106.708153
BOSNA,44.370556,17.759722
TUROK,44.370556,68.913056
CRESY,44.370569,-71.460622
LMFRY,44.370731,-91.850469
X180,44.370803,8.822503
R070H,44.370814,143.556875
07GSE,44.370889,9.007
FOL20,44.370908,11.674608
IKNAD,44.371039,-81.752047
R329L,44.371356,11.93965
MJ406,44.371361,9.34825
CAXEN,44.371372,-70.707689
R283P,44.371833,28.126811
EB255,44.371864,143.298458
INBAK,44.372222,34.347222
BADAS,44.3725,64.615556
ONDUR,44.372711,-79.963775
XIRBI,44.372778,5.265556
SES08,44.372944,8.998917
ODYSY,44.373014,-116.057797
ZAKTA,44.373211,-98.207253
R180,44.373333,37.976667
PIBOI,44.373531,-68.959022
VADNU,44.373611,28.877778
LADIN,44.373733,-85.160725
MURON,44.373792,-79.817833
MARQE,44.373794,-68.550156
FOGMO,44.373922,-72.883492
R346K,44.374089,12.021711
REVLE,44.374331,-73.44965
BE207,44.374361,20.018056
FARBO,44.374481,-93.207283
KIRUB,44.374881,-79.847631
ZELET,44.374983,-94.771072
AVENS,44.375378,-103.637258
FAYYE,44.375539,-89.665775
FN27,44.375542,-1.013483
WUSPO,44.375967,-91.341819
GSE7,44.376022,9.009278
R128O,44.376031,11.557678
R195M,44.376472,37.901489
GWPTH,44.376667,87.621667
MF504,44.376936,8.207869
MOBNE,44.377022,-103.285636
TIVDE,44.377183,-89.35515
TOBAG,44.377217,26.702764
RIBMO,44.377222,52.152222
ALOCO,44.377772,-71.275728
MANTE,44.377872,-122.275314
DODIN,44.378056,20.686944
R193L,44.378333,37.913333
ARNAX,44.378525,25.829381
AULON,44.378611,1.6475
R216I,44.379075,129.469461
R197M,44.379267,37.8922
MJ813,44.379375,8.681392
IONNS,44.379517,-100.394356
R317V,44.379833,15.042481
XIDOP,44.379903,-78.827378
CEVEY,44.379994,-72.057156
RETNO,44.38,5.623611
S,44.380278,5.945556
PIKKL,44.380331,-93.358203
PEQEF,44.380333,4.265917
09MDJ,44.380397,129.470925
R195L,44.380567,37.904022
COLLR,44.380906,-116.31395
GSE60,44.380917,8.987083
MM033,44.381111,43.000278
PEPPR,44.381558,-93.206597
V,44.381667,129.213333
R189,44.381667,37.936667
DUZZI,44.381933,-93.411225
FIPAV,44.381983,-91.352956
05GSE,44.382028,8.963194
EYORO,44.382097,-73.288617
91MDJ,44.382306,129.460803
FIPMA,44.382969,-123.206411
NAMUV,44.383056,28.083056
OLNUK,44.383333,10.548889
R137N,44.383333,38.203333
BIXEG,44.383889,126.100556
SES06,44.384111,8.955111
R167K,44.384578,38.039686
SRNAC,44.384722,-74.204475
SOLSO,44.384972,-0.477556
EBITA,44.385,14.769167
R161K,44.385,38.07
R198L,44.385,37.89
TANGI,44.385278,-79.401667
ZORNS,44.385286,-121.094864
CESAL,44.385428,-73.134517
YUBUB,44.385492,-120.827419
BS073,44.385619,26.037247
FN01,44.385647,37.932931
FINBA,44.385722,-100.299333
GSE5,44.385722,8.964806
KURAB,44.386389,61.062222
PIGAK,44.386389,11.508056
XOVIM,44.3865,-79.82805
CADGI,44.386528,-91.477311
R166K,44.386667,38.048333
CRV9,44.387036,23.736717
IMENA,44.3875,38.176944
R317O,44.387831,11.848264
R200L,44.388031,37.881094
RINAL,44.388056,45.736944
R196,44.388333,37.901667
OLNOR,44.388333,26.321667
R197,44.388333,37.896667
JIDSO,44.388456,-73.017117
TP339,44.388533,20.035947
UYOLU,44.389772,-89.827194
DIGOT,44.39,15.667778
R198,44.39,37.895
R181,44.39,37.975
HAALE,44.390278,-83.815678
WOTVO,44.390478,-94.558278
TIGET,44.390556,-77.161944
HERLD,44.390617,-121.434042
MO401,44.390806,4.486917
JKIES,44.391333,-109.253572
DUXOG,44.391583,-79.841589
R184K,44.391667,37.963333
R183,44.391667,37.968333
TS,44.391667,18.648611
MM035,44.391806,43.240778
DETFI,44.392139,-72.172122
PASEE,44.392578,-70.512719
UHTIZ,44.392639,-89.822133
OHEXE,44.392711,-95.728372
BE205,44.393028,20.688278
CRIVR,44.393056,-121.193056
NIGSO,44.393056,10.711111
JASOR,44.39315,-68.205531
R185,44.393333,37.961667
TSW,44.393333,18.488333
10RDE,44.393467,2.507544
AMUXE,44.3935,-68.996833
ZABOX,44.39355,-72.939958
MUBIE,44.393639,-83.523978
LAGEN,44.394167,8.498056
FRZZN,44.394178,-88.133464
SHILD,44.394922,-93.346914
GN198,44.395581,37.897375
MMDSN,44.395872,-121.596089
POTIE,44.395975,-92.037917
FEXOL,44.396019,-91.378947
MAVOG,44.396294,-76.61945
WOKID,44.396314,-70.655222
DADAY,44.396617,-72.006581
JUSLU,44.396672,-121.168592
R252O,44.397358,129.25535
FOGDO,44.397558,-70.748189
R033L,44.397778,43.238842
SELUK,44.397967,-78.878572
BEYAK,44.398042,-100.223806
NUGUL,44.398042,-79.275717
MAFDA,44.3981,-95.799914
FN34,44.398247,-108.005875
DEPRE,44.398525,-88.133472
LULUT,44.398611,-0.839722
CC405,44.398667,125.868361
UYIPO,44.398669,-86.170731
HIBOG,44.398719,-94.034464
02GSE,44.39875,8.897472
YERPU,44.3989,-118.954203
DELGE,44.399008,-68.927522
EMUSK,44.399044,-69.854225
VIDKA,44.3992,-78.882075
CYMOL,44.399208,-97.062128
R208M,44.399278,37.842775
MM016,44.399306,43.212722
VAMON,44.399444,24.679722
WOMIV,44.399864,-104.859189
ONDUC,44.399908,-98.712222
SOTUB,44.4,37.2225
R193,44.4,37.923333
R205,44.4,37.865
R236O,44.400494,10.998211
SES03,44.400778,8.889389
GOMAF,44.400892,143.354311
AKILE,44.40105,-100.000408
CUSOR,44.401589,-71.209178
R176,44.401667,38.001667
R177,44.401667,37.995
SES30,44.401894,8.889906
HUTIS,44.402325,-73.226261
R315L,44.402331,42.876075
PE411,44.402722,11.344361
UTQOH,44.402886,-97.071633
GUNNS,44.403003,-95.727283
DBLEY,44.403122,-122.149572
CND71,44.403333,28.49425
WUPON,44.403447,-88.290864
R210M,44.403494,37.834603
NIBUE,44.404008,-68.569797
HOGLU,44.404072,-73.351514
ACOTY,44.404308,-123.307958
OBRUM,44.404325,-76.461842
LARUD,44.404444,10.891944
WIXOX,44.404806,-118.980125
RDE29,44.4049,1.813617
R137L,44.40495,38.18185
R197K,44.405,37.91
GSE1,44.405111,8.875833
KEKTI,44.405358,-80.914008
NICOT,44.405519,-87.954097
CAGOL,44.405686,-68.858403
DITUM,44.405833,12.247222
COGAC,44.405919,-98.265494
WUKES,44.405964,-88.086922
MJ503,44.406667,8.86875
TERJE,44.406761,-118.991317
IKBIK,44.406917,-80.149772
NTL10,44.407806,14.319944
R234F,44.408258,18.622947
DOGEL,44.408333,52.849722
JIPDO,44.408406,-72.719556
MJ814,44.408647,8.752836
NOSIE,44.408769,-103.683386
WIBOP,44.408825,-109.208203
WESPA,44.409,-73.089167
HALBO,44.409003,-68.389564
CC404,44.409167,1.186556
BS074,44.409261,26.151458
ZANNA,44.409553,-93.76645
JOBBY,44.409594,-71.078642
WILIK,44.409603,-124.004842
OPPOV,44.409786,-100.151461
NUNOE,44.409842,-72.725686
R188J,44.41,37.953333
DNDIS,44.410336,-93.195431
DUNNS,44.410347,-69.862239
BATPE,44.410656,-100.323308
HUGAX,44.411392,-108.050625
